49195.64618,48173.55913,46760.18618,,49048.98791,48285.59127,47542.98565,,49126.99442,48222.22994,47464.18188,,49215.4257,48237.95077,47257.05188,,49146.76355,48229.83278,47256.1014,,,75.3987105
48935.89715,36926.99639,489.9722607,,48776.5425,38664.26257,-7182.121464,,48789.05175,41975.53512,19226.00516,,48954.3991,44619.76169,18182.3888,,48863.97262,40546.63894,7679.06119,,,
48846.40605,36826.3456,15766.98046,,48729.72137,35557.47904,12220.24618,,47787.25512,40941.9307,16036.13429,,48971.14052,41722.63063,15181.00915,,48583.63077,38762.09649,14801.09252,,,
48846.40605,42977.3797,17129.6687,,48929.26765,41707.24498,21758.37556,,47813.45239,41687.08046,24515.85747,,48954.3991,36510.84471,1286.432181,,48635.8813,40720.63746,16172.58348,,,
48846.40605,39918.26062,19758.66987,,48691.58603,38884.81079,19548.30367,,47955.15646,37548.42594,16951.57766,,48954.3991,37814.51338,14619.48971,,48611.88691,38541.50268,17719.51023,,,
48846.40605,41393.34297,25589.58991,,48691.58603,40271.40177,21121.69115,,47955.15646,43364.31142,13572.65951,,48958.74992,43331.54236,26647.38928,,48612.97462,42090.14963,21732.83246,,,
48979.43377,40591.7779,27347.10628,,48701.23302,42652.78486,20220.20458,,47541.21976,37627.34974,8122.82546,,48954.3991,43627.48867,28044.73701,,48544.07141,41124.85029,20933.71833,,,
48790.39682,45219.30085,36622.57915,,48941.46515,29934.4169,-5891.966433,,47492.96941,41012.77607,20328.39533,,48912.49837,41376.71889,16238.25479,,48534.33244,39385.80318,16824.31571,,,
48522.80386,38447.15499,19299.31857,,48941.46515,39075.53734,7280.360266,,47835.08603,42642.82681,21829.6107,,48912.49837,39370.62082,18442.34411,,48552.96335,39884.03499,16712.90841,,,
48258.32817,45116.276,28504.63645,,48939.31025,37448.08436,3326.136223,,47835.08603,44560.00542,27598.36413,,48933.61699,40781.39784,21070.33929,,48491.58536,41976.44091,20124.86902,,,
48291.74298,42925.57388,27416.03901,,48454.74625,40678.55067,22852.52096,,47951.42655,40772.02969,18122.57719,,48912.49837,40643.29305,23366.55901,,48402.60354,41254.86182,22939.42404,,,
48533.72676,37845.32399,12982.02851,,48462.03944,42990.08031,32385.87319,,47835.08603,43560.80989,32789.87947,,48971.46976,42633.39871,29939.50526,,48450.5805,41757.40323,27024.32161,,,
48533.72676,39816.00936,11837.03709,,48462.03944,40504.77577,5964.222057,,47861.60159,39025.60631,25512.50752,,48962.75779,41292.53706,29957.73945,,48455.03139,40159.73212,18317.87653,,,
48533.72676,42108.95585,25343.37526,,48462.03944,40932.72328,17489.74851,,48023.48972,38643.72469,2076.177409,,48929.05734,36820.86844,-8720.288478,,48487.07831,39626.56806,9047.253176,,,
48401.20192,43073.75492,23667.84614,,48462.03944,43233.38889,23713.99142,,47835.08603,36710.53269,17882.57039,,48888.69407,41851.15003,27449.89194,,48396.75536,41217.20663,23178.57497,,,
48206.68485,41754.09804,25820.70536,,48501.79086,41864.9947,27504.93146,,47835.08603,42718.30328,31470.43787,,48871.11858,40918.89719,25285.58573,,48353.67008,41814.0733,27520.41511,,,
48253.86255,30433.9694,-10435.34436,,48501.79086,41027.90812,16425.47975,,47835.08603,43754.75741,30356.58284,,48820.84227,42255.87115,20506.80288,,48352.89543,39368.12652,14213.38028,,,
48286.83481,40259.19238,17046.85701,,48501.79086,40768.21551,19527.45482,,47835.08603,45072.12326,31065.46409,,48820.84227,41127.75065,6539.242641,,48361.13849,41806.82045,18544.75464,,,
48253.86255,39184.67291,18201.67232,,47839.33926,30296.05852,-16893.74801,,47871.66584,44721.59301,31141.94876,,48820.84227,44158.29457,24022.32977,,48196.42748,39590.15475,14118.05071,,,
48253.86255,36131.05816,19222.45475,,48043.6968,41205.98516,27096.09608,,47967.24115,45485.69653,36048.29848,,48820.84227,40398.77493,23325.69474,,48271.41069,40805.37869,26423.13601,,,
48266.56466,40647.23993,21441.79014,,48043.6968,42708.71242,27759.98074,,48048.11092,42324.98229,28704.97419,,48820.84227,42444.61649,25061.2553,,48294.80366,42031.38778,25742.00009,,,
48110.95213,40410.35409,7600.71386,,47839.33926,36484.41155,14834.71285,,47967.24115,41770.71877,13846.72351,,48820.84227,42540.78869,29607.93495,,48184.5937,40301.56827,16472.52129,,,
48266.56466,45808.0412,33004.69963,,47958.59849,42313.10954,16331.04695,,47967.24115,44073.68563,33047.21171,,48820.84227,39876.64017,16342.47662,,48253.31164,43017.86913,24681.35873,,,
48148.94504,38960.19702,15237.00021,,48017.18144,35038.56065,-7914.090513,,47967.24115,44862.4867,25051.33966,,48820.84227,46320.17724,33350.00882,,48238.55248,41295.3554,16431.06454,,,
48110.95213,41022.90453,30599.82037,,48017.18144,41248.1912,23508.37823,,47967.24115,40386.77257,28317.40351,,48820.84227,44991.7367,36078.94643,,48229.05425,41912.40125,29626.13714,,,
48256.85322,39211.69143,18153.64244,,48017.18144,36861.09625,14343.06015,,47967.24115,40433.97807,19201.33624,,48820.84227,44574.97762,30159.07106,,48265.52952,40270.43584,20464.27747,,,
48256.85322,39136.38048,25814.55605,,48017.18144,41477.5565,15453.8457,,47967.24115,42378.14467,29149.44816,,48820.84227,41898.79741,-2055.127859,,48265.52952,41222.71976,17090.68051,,,
48110.24976,40875.13413,24603.69041,,47973.26686,39043.76096,21886.60184,,47911.03128,37681.72513,13617.74444,,48659.86184,38825.8865,25765.73674,,48163.60243,39106.62668,21468.44336,,,
48213.74756,35353.00825,19396.74035,,48008.61002,33541.47656,3682.740909,,47748.45528,40459.55138,23952.7224,,48659.86184,36378.03351,11953.18909,,48157.66867,36433.01742,14746.34819,,,
48345.09336,39117.82093,17631.1797,,48062.92033,42508.23171,30848.32817,,47849.75728,40719.15415,20266.12201,,48659.86184,41393.47293,21808.56025,,48229.4082,40934.66993,22638.54753,,,
48338.899,43203.96931,19218.40455,,47881.36209,32097.85848,-15174.71484,,47849.75728,39172.49763,11657.83573,,48219.64621,42143.92128,18763.53066,,48072.41615,39154.56168,8616.264026,,,
48386.02949,44711.29337,23323.76135,,47868.62441,38287.73815,20340.05273,,47849.75728,40124.7299,4067.308724,,48634.5909,39839.36539,18049.83263,,48184.75052,40740.7817,16445.23886,,,
48362.16015,39957.63796,12149.25723,,47868.62441,34203.03567,8231.859146,,48105.81907,38698.51014,22544.33062,,48634.63163,43020.69238,21297.3585,,48242.80882,38969.96904,16055.70137,,,
48347.31677,43392.44253,28362.28446,,47679.91013,34785.20938,-2062.584138,,48105.81907,41787.4702,28907.67018,,48637.49322,42444.77908,24766.31288,,48192.6348,40602.4753,19993.42085,,,
48385.71861,44861.6519,23806.64835,,47679.91013,42716.30451,30612.31844,,48085.20564,40158.79831,24275.04465,,48637.49322,40277.07371,17264.474,,48197.0819,42003.45711,23989.62136,,,
48347.31677,42176.66088,29000.14458,,47476.40264,38665.82681,19971.0045,,48085.96934,43017.61814,33609.5812,,48484.33939,41816.08412,21847.10028,,48098.50704,41419.04749,26106.95764,,,
48347.31677,38194.75934,3375.17089,,47476.40264,41861.02571,21483.3294,,48078.48189,43075.09816,26377.55938,,48351.88211,39210.33638,21568.03007,,48063.52085,40585.3049,18201.02244,,,
48340.76664,41119.01376,22282.82647,,47333.59004,39263.27466,21085.98908,,48078.48189,43411.89041,26948.70684,,47891.69806,39572.72007,10100.07514,,47911.13416,40841.72472,20104.39938,,,
47930.25217,40893.25006,16310.95555,,47434.3559,40651.16757,19249.06756,,48279.41613,40496.35672,17379.8249,,48105.17804,41771.81795,20341.51122,,47937.30056,40953.14808,18320.33981,,,
48003.21389,36031.91991,8025.282116,,47434.3559,40469.01487,11772.91473,,48279.41613,42740.14438,20163.69333,,47504.71232,38207.45484,19378.29187,,47805.42456,39362.1335,14835.04551,,,
48001.39723,40533.60087,23845.95473,,47434.3559,41903.07545,31097.91617,,48000.09138,40183.71766,22690.7224,,47987.79781,42785.38169,29473.63732,,47855.91058,41351.44392,26777.05766,,,
48001.39723,39058.72633,21690.42313,,47513.84734,41964.74746,15251.98737,,48000.09138,40966.52309,24098.79143,,47987.79781,39078.55394,23850.70765,,47875.78344,40267.1377,21222.9774,,,
47930.25217,38839.68575,16552.23749,,47608.57357,41738.20644,27804.45258,,48000.09138,41686.85652,21774.95719,,47987.79781,39552.32873,11143.32956,,47881.67873,40454.26936,19318.74421,,,
48110.04566,42346.82896,28769.84992,,47653.13383,40086.01284,20884.81037,,48000.09138,42734.46976,27549.94192,,47987.79781,44006.07012,29152.29179,,47937.76717,42293.34542,26589.2235,,,
47972.00957,41754.072,31647.98397,,47696.08657,41106.25568,10891.66305,,48000.09138,43199.8497,28085.42557,,48079.73164,44166.16514,28347.77351,,47936.97979,42556.58563,24743.21153,,,
47972.00957,40865.76112,13485.23007,,47696.08657,44784.70032,29415.14925,,48050.75041,38507.42547,24391.30006,,48003.85164,32277.14655,8908.946032,,47930.67455,39108.75837,19050.15635,,,
48007.62311,40173.74002,23620.82714,,47696.08657,43926.03692,35637.62371,,48000.09138,39424.7019,8961.849903,,47987.79781,39370.04299,18099.35248,,47922.89972,40723.63046,21579.91331,,,
48008.95084,40805.58762,16547.1178,,47906.59352,36833.78433,8411.685917,,48050.75041,41896.42892,24235.92752,,48085.58676,42483.81723,21277.21308,,48012.97038,40504.90453,17617.98608,,,
48008.95084,41539.30481,13890.25607,,47906.59352,41477.73446,26553.54853,,48000.09138,41545.28136,26920.47017,,47987.79781,41832.02969,19089.86795,,47975.85839,41598.58758,21613.53568,,,
48008.95084,40514.92849,24200.80694,,47764.2229,34296.0425,12317.33979,,47862.94131,39844.28305,31055.61202,,47987.79781,40111.03919,13964.72836,,47905.97821,38691.57331,20384.62178,,,
47973.28632,38697.48427,18856.43325,,47901.85892,40903.00981,15187.91213,,47862.94131,42167.48318,17170.49074,,47681.90153,43139.07993,26947.90646,,47854.99702,41226.7643,19540.68565,,,
47973.28632,40085.1371,21852.49341,,47731.32049,36766.75936,16728.91943,,47862.94131,41475.18158,1616.431724,,47925.81038,40201.62101,22221.79512,,47873.33963,39632.17476,15604.90992,,,
48188.55904,42642.72219,20079.38521,,47703.47741,35999.0792,20244.12632,,47728.76039,43147.06377,31357.98507,,47925.81038,37663.15026,1336.630561,,47886.6518,39863.00386,18254.53179,,,
48188.55904,44070.57452,30889.37419,,47696.08657,37798.31291,17928.29927,,47783.31577,40175.30627,15423.49347,,47862.51102,38606.99501,20078.34545,,47882.6181,40162.79718,21079.8781,,,
48188.55904,37510.99722,8963.167064,,47685.20999,39595.98762,9544.726166,,47628.67647,39004.67527,21007.62999,,47862.51102,41572.44553,28840.14903,,47841.23913,39421.02641,17088.91806,,,
48188.55904,41250.02841,18775.99454,,47093.88493,38601.88261,9207.583662,,47628.67647,43241.5507,30969.25376,,48002.14559,39579.75093,10804.3689,,47728.31651,40668.30316,17439.30022,,,
48187.86524,35197.62425,9408.359818,,47093.88493,38224.64218,20048.73184,,47715.4342,39057.82906,19427.31123,,48002.14559,37376.1563,19381.8071,,47749.83249,37464.06295,17066.5525,,,
48020.22055,42724.70014,19110.65476,,47093.88493,34171.64269,16565.20385,,47628.67647,38755.20633,18692.45886,,48002.14559,42044.05717,20192.98858,,47686.23188,39423.90158,18640.32651,,,
48020.22055,39251.33255,17891.44718,,47093.88493,37036.53132,16169.91971,,47628.67647,38277.05859,19955.76266,,48002.14559,41489.03736,21637.63751,,47686.23188,39013.48996,18913.69176,,,
48020.22055,42223.27784,25919.51036,,46989.5926,36026.9418,4738.835502,,47211.92633,42417.04176,21589.89093,,48005.09827,44597.18122,32471.40858,,47556.70944,41316.11066,21179.91134,,,
47888.37217,38846.43187,22370.85727,,46947.21705,32720.23691,-17087.75298,,47374.87038,40479.79749,16576.74799,,48005.09827,42448.07261,25818.83421,,47553.88947,38623.63472,11919.67162,,,
47449.7596,42889.63514,29979.10755,,46890.37694,37557.6749,10614.11092,,47374.87038,43059.86874,32643.24842,,48279.0819,41595.5599,27381.70456,,47498.5222,41275.68467,25154.54286,,,
47485.37313,41366.90701,23102.2138,,47443.84274,39283.79325,7382.241958,,46972.06351,42916.2763,26176.96908,,48171.39267,40645.80723,23364.0182,,47518.16801,41053.19595,20006.36076,,,
47537.50254,41918.52685,22753.24396,,47443.84274,35934.8337,13663.7919,,46902.40542,35614.62622,5661.386992,,48171.39267,44744.36337,27224.50845,,47513.78584,39553.08754,17325.73282,,,
48042.48547,38932.51185,23548.58036,,47120.02002,38371.17099,13552.49756,,47345.4034,41834.32998,30786.71075,,48082.15955,40332.93151,25615.24728,,47647.51711,39867.73608,23375.75899,,,
48105.16413,42988.85782,28942.81721,,46937.43598,41413.98524,25621.8609,,47403.8406,41098.05439,-5140.20361,,48089.83435,40088.17332,32387.68362,,47634.06876,41397.26769,20453.03953,,,
48141.48716,44057.3062,35197.63432,,46937.43598,42307.26007,20726.28711,,47344.75692,42169.51423,31815.93877,,48002.14559,39113.19216,16599.53908,,47606.45641,41911.81816,26084.84982,,,
48130.40441,39599.5105,-1101.366086,,46937.43598,34225.72572,-6447.249395,,47473.14285,38879.96588,14711.71485,,48018.24097,39887.77379,16598.5032,,47639.80605,38148.24397,5940.400644,,,
48130.40441,41372.67867,27506.74575,,46833.71,36613.39131,13593.60256,,47473.14285,38657.11158,16328.49652,,48002.14559,43359.02883,24487.02967,,47609.85071,40000.5526,20478.96862,,,
48130.40441,41229.01899,21270.49346,,46861.1522,41462.01281,23899.09851,,47500.81071,38194.23306,9574.259145,,47946.81163,37945.09942,16062.24733,,47609.79474,39707.59107,17701.52461,,,
48213.84209,39351.96229,3659.266945,,47026.47493,40119.00361,5016.832727,,47437.18106,42773.52878,27461.63026,,47946.81163,42657.50151,27691.8095,,47656.07743,41225.49905,15957.38486,,,
48251.92559,41892.18268,26302.58524,,47118.31978,40142.6376,15386.48047,,47437.18106,42141.30354,17374.11553,,47946.81163,40695.49103,22729.92995,,47688.55952,41217.90371,20448.2778,,,
48416.36791,45763.22537,28861.20919,,47118.31978,40052.60887,18444.99329,,47468.43114,40495.81444,28542.94067,,48248.29359,42307.09069,19867.65356,,47812.85311,42154.68484,23929.19918,,,
48416.36791,44800.38211,30801.37228,,47118.31978,44318.08783,29801.94576,,47557.56005,41668.07566,16256.86658,,48207.66306,36668.33312,5203.209885,,47824.9777,41863.71968,20515.84862,,,
48321.11963,42748.71941,22521.34756,,47283.0549,42700.79667,22946.33655,,47551.50666,38916.20055,22491.57808,,47913.49258,36824.24492,11370.06824,,47767.29344,40297.49039,19832.33261,,,
48398.68886,43505.77393,29210.30887,,47468.48823,40960.45767,22890.93271,,47465.42054,43846.68179,30108.99619,,47906.1811,40519.57826,18243.55464,,47809.69469,42208.12291,25113.4481,,,
48251.92559,44534.89598,30299.86969,,47106.25802,40585.90126,11780.35448,,47465.42054,43446.34374,24036.88602,,47906.1811,39187.46292,-15999.03433,,47682.44631,41938.65097,12529.51897,,,
48311.32938,42319.28238,24954.83035,,47245.24657,35953.37342,-22856.84717,,47470.25704,38211.63847,22238.56428,,47967.43166,41963.20756,29798.82566,,47748.56616,39611.87546,13533.84328,,,
48311.32938,41301.92167,23064.24782,,47021.23852,35561.11704,1050.521879,,47470.25704,37323.30698,13692.57967,,47967.43166,39750.72565,22393.01192,,47692.56415,38484.26783,15050.09032,,,
48311.32938,43359.80042,22259.02256,,47021.23852,41440.06697,28737.52308,,47392.03852,39148.88398,4601.918611,,47967.43166,45815.13246,35619.8264,,47673.00952,42440.97096,22804.57266,,,
48311.32938,43470.61521,29129.61625,,46931.5932,38878.39235,18982.77883,,47473.44579,39744.30743,20831.66866,,48016.80552,41925.97339,26739.13567,,47683.29347,41004.82209,23920.79985,,,
48311.32938,43592.16873,32674.04684,,46949.98484,35717.03121,-5079.975948,,46674.68553,32587.09649,4573.57095,,48104.32488,43338.88913,30098.30976,,47510.08116,38808.79639,15566.4879,,,
48010.71813,40668.78992,22461.68026,,47034.8528,38974.50106,14290.17475,,46703.2369,38443.59673,13706.35453,,47966.48075,35631.76914,-20517.72051,,47428.82214,38429.66421,7485.122259,,,
48010.71813,37055.19748,8655.34869,,47034.8528,40950.54026,16775.88946,,47452.6274,42096.85483,23420.62136,,48006.98835,39626.35331,15641.63768,,47626.29667,39932.23647,16123.3743,,,
48010.71813,40826.17559,30067.47908,,47034.8528,39557.46484,20341.20981,,47323.74301,38656.62059,12652.47903,,48006.98835,41692.85448,13914.67818,,47594.07557,40183.27888,19243.96152,,,
48010.71813,41620.56984,15326.36875,,47304.68395,40068.41062,14865.64541,,47303.36318,39432.6773,5431.111757,,48006.98835,39573.53055,21649.5089,,47656.4384,40173.79708,14318.1587,,,
47832.39154,41104.90322,23277.99448,,47397.27774,39318.79748,12361.66837,,47392.74287,37783.19155,17927.7974,,48006.98835,39342.91045,23699.69723,,47657.35013,39387.45067,19316.78937,,,
47980.63478,41900.93641,13058.91362,,47573.72373,41275.60925,15570.08117,,47392.74287,42713.57524,21344.57845,,47977.87647,43707.58021,32712.15985,,47731.24446,42399.42528,20671.43327,,,
47980.63478,41295.96884,10224.08971,,47573.72373,39265.72612,18446.25167,,47392.74287,38070.34666,15655.93005,,47977.87647,40097.00027,17474.64795,,47731.24446,39682.26047,15450.22984,,,
47980.63478,37288.59573,122.4044603,,47573.72373,43109.92519,27367.59987,,47077.52834,32555.94249,8236.77422,,47862.06304,42191.5482,22095.1211,,47623.48747,38786.5029,14455.47491,,,
47980.63478,40334.63921,18040.69039,,47419.13386,39747.93638,24777.03676,,46847.29055,39900.01601,24631.32563,,47862.06304,40511.72589,23822.16599,,47527.28056,40123.57937,22817.80469,,,
47980.63478,42496.12883,27268.86647,,47050.34701,39747.43067,17877.94093,,46732.16847,34238.94483,9409.23105,,47702.96676,32641.73931,-28985.28143,,47366.52926,37281.06091,6392.689255,,,
47980.63478,43137.72105,21610.27039,,47050.34701,35523.8396,9364.409189,,47030.30202,34734.91073,12615.71756,,47702.96676,40546.78882,25786.15267,,47441.06264,38485.81505,17344.13745,,,
47651.52119,35928.04215,14042.45625,,47042.36375,38864.46237,15307.14244,,46730.36774,37626.46316,18797.72456,,47631.7098,37950.44324,15742.1322,,47263.99062,37592.35273,15972.36386,,,
47676.12185,43646.79676,27828.54682,,47163.26828,37604.48728,20722.32166,,46122.43913,39523.64541,20504.43659,,47965.29369,36856.66421,14937.81765,,47231.78074,39407.89842,20998.28068,,,
47774.19259,44323.79831,29283.32779,,47133.2457,40595.77482,25346.13245,,46122.43913,37155.30759,13333.24681,,47678.09537,40908.14232,22888.2879,,47176.9932,40745.75576,22712.74874,,,
47715.16191,40893.12646,22427.24241,,47133.2457,33681.2361,12753.16254,,46122.43913,33447.96962,11967.29813,,47933.19175,39875.93065,12594.28188,,47226.00962,36974.56571,14935.49624,,,
47743.3212,39594.1156,30379.62701,,47068.23545,40524.4637,7588.419956,,46122.43913,33356.03033,-6851.182345,,47678.09537,40331.82054,7761.350847,,47153.02279,38451.60754,9719.553866,,,
47715.16191,41243.00014,24178.68087,,47068.23545,37857.79267,12110.10012,,46541.49511,40028.18143,18902.10144,,47678.09537,44873.9802,30486.94143,,47250.74696,41000.73861,21419.45597,,,
47715.16191,38753.43532,23446.58866,,47109.0466,39095.41997,15910.40102,,46134.82692,36679.98451,11145.48333,,47920.76724,42814.82476,27568.3255,,47219.95067,39335.91614,19517.69963,,,
