1120.7077126956501;1120.7077126956501
1285.4991172655564;1285.4991172655564
1574.7231847628418;1574.7231847628418
1687.8699550101155;1687.8699550101155
1764.0686594131757;1764.0686594131757
1993.5318034454376;1993.5318034454376
2105.457174175513;2105.457174175513
2161.0808640203504;2161.0808640203504
2306.573443060574;2306.573443060574
2321.4500457207578;2321.4500457207578
2498.531274209752;2498.531274209752
2656.4969867968607;2656.4969867968607
2778.144360135261;2778.144360135261
2854.998680201937;2854.998680201937
2889.1903135727925;2889.1903135727925
2976.260265667657;2976.260265667657
3051.796536086692;3051.796536086692
3062.7120271547124;3062.7120271547124
3113.204223222733;3113.204223222733
3181.6632728456575;3181.6632728456575
3203.1406401521185;3203.1406401521185
3277.8334016354756;3277.8334016354756
3342.9230021569;3342.9230021569
3342.9230021569;3337.1110012534573
3390.3975824034887;3390.3975824034887
3392.5167097862545;3392.5167097862545
3402.321369187367;3402.321369187367
3417.730515456903;3417.730515456903
3424.077183640067;3424.077183640067
3444.8808605994645;3444.8808605994645
3444.8808605994645;3444.8633854794857
3536.4374288854483;3536.4374288854483
3536.4374288854483;3512.2895265521042
3546.7903337552107;3546.7903337552107
3547.825432078037;3547.825432078037
3598.845482112968;3598.845482112968
3598.845482112968;3588.451468474731
3601.402968209359;3601.402968209359
3612.6440399415155;3612.6440399415155
3661.445915044189;3661.445915044189
3716.7099738412676;3716.7099738412676
3716.7099738412676;3712.419730903207
3728.218682141441;3728.218682141441
3728.218682141441;3715.5610314731466
3728.218682141441;3700.124279040321
3728.218682141441;3716.9739273747687
3756.3717675752177;3756.3717675752177
3797.1999808499595;3797.1999808499595
3797.1999808499595;3789.2964867516357
3797.1999808499595;3780.3914974104273
3802.895128981181;3802.895128981181
3828.693185298786;3828.693185298786
3830.0407270506907;3830.0407270506907
3847.7194141848618;3847.7194141848618
3850.324030196526;3850.324030196526
3850.324030196526;3835.7302162866504
3855.7611104199104;3855.7611104199104
3855.7611104199104;3843.5112982494115
3855.7611104199104;3796.812520380953
3855.7611104199104;3836.999378185605
3855.7611104199104;3776.756093635971
3855.7611104199104;3813.564680064323
3855.7611104199104;3817.7918760341026
3855.7611104199104;3844.9299818127774
3855.7611104199104;3851.173233829065
3887.4226858102356;3887.4226858102356
3887.4226858102356;3862.804977519999
3887.4226858102356;3861.7101393338567
3887.4226858102356;3875.100892057448
3887.4226858102356;3856.941480946428
3887.4226858102356;3864.915452941561
3887.4226858102356;3866.3723398218604
3887.4226858102356;3884.623136673705
3887.4226858102356;3886.366669921927
3888.541357481354;3888.541357481354
3897.5498135606354;3897.5498135606354
3905.329613702785;3905.329613702785
3915.2348673380934;3915.2348673380934
3915.2348673380934;3909.3378061903704
3928.9807165123752;3928.9807165123752
3928.9807165123752;3921.3381300799897
3928.9807165123752;3918.8163673630966
3928.9807165123752;3919.4612633840284
3973.4899416257863;3973.4899416257863
3976.164347536535;3976.164347536535
3976.164347536535;3975.0548977229732
3976.164347536535;3969.5162675486995
3984.560109897421;3984.560109897421
4010.3550882463137;4010.3550882463137
4020.5972616096406;4020.5972616096406
4020.5972616096406;4011.4411521953375
4020.5972616096406;4001.9964900396944
4020.7808068441273;4020.7808068441273
4020.7808068441273;4009.6124944165485
4030.581470288953;4030.581470288953
4033.3724759321913;4033.3724759321913
4034.4483690024626;4034.4483690024626
4034.4483690024626;3969.6910136961865
4034.4483690024626;3968.7887026977596
4034.4483690024626;3969.2474324239984
4034.4483690024626;3973.900377753303
4034.4483690024626;3963.290920624197
4034.4483690024626;3946.650197780632
4034.4483690024626;3961.7562978276874
4034.4483690024626;3944.2716843614207
4034.4483690024626;3952.748653235273
4034.4483690024626;3955.121569690985
4034.4483690024626;3966.884631601942
4034.4483690024626;3965.782180630617
4034.4483690024626;3970.210748299906
4034.4483690024626;3972.8172572530057
4034.4483690024626;4003.575874738784
4034.4483690024626;3991.629008482926
4034.4483690024626;3988.8780071552123
4034.4483690024626;4025.0151828500175
4034.4483690024626;4028.383887473715
4034.4483690024626;4028.800423312272
4034.4483690024626;4027.4061988526123
4034.4483690024626;4023.559475592249
4034.4483690024626;4024.671529385772
4037.605739647193;4037.605739647193
4037.605739647193;4006.9354433541926
4037.605739647193;4016.111617912
4037.605739647193;3993.4099200998085
4037.605739647193;3993.736900195962
4037.605739647193;4024.4071964889617
4037.605739647193;4025.724315295511
4037.605739647193;4009.8101268202554
4037.605739647193;4005.0277270018964
4037.605739647193;4005.696213725596
4037.605739647193;3985.512552923596
4037.605739647193;3979.288622380322
4037.605739647193;3958.3196465079177
4037.605739647193;3960.658393164074
4037.605739647193;3962.199096318963
4037.605739647193;3959.4640517221233
4037.605739647193;3940.7029507739126
4037.605739647193;3943.6458330064584
4037.605739647193;3943.4783417552812
4037.605739647193;3950.1969139917737
4037.605739647193;3940.5360856489924
4037.605739647193;3956.8359763475723
4037.605739647193;3988.620640016631
4037.605739647193;4008.0245304877576
4037.605739647193;3987.8628588414185
4037.605739647193;3985.2778340979476
4037.605739647193;3983.9526381887695
4037.605739647193;4017.650566274433
4037.605739647193;4018.005202419068
4037.605739647193;4001.754917216257
4037.605739647193;4002.5394544124124
4037.605739647193;4013.021640889208
4037.605739647193;4028.182878274174
4037.605739647193;3971.2341423649755
4037.605739647193;3969.53495323719
4037.605739647193;3955.939956257979
4037.605739647193;3967.8558237064926
4037.605739647193;3933.8287320608665
4037.605739647193;3936.6428759855203
4037.605739647193;3933.294854351833
4037.605739647193;3898.007935211287
4037.605739647193;3891.7629153904786
4037.605739647193;3872.0674037822246
4037.605739647193;3943.1963704098316
4037.605739647193;3972.787413568509
4037.605739647193;3970.8856680374715
4037.605739647193;3953.9779650639234
4037.605739647193;3946.2727424642453
4037.605739647193;3907.129535469091
4037.605739647193;3905.3949891033735
4037.605739647193;3956.5976671221742
4037.605739647193;3946.730776812844
4037.605739647193;3937.649106079948
4037.605739647193;3971.6369976908036
4037.605739647193;3961.2145347139285
4037.605739647193;3981.5153800798703
4037.605739647193;4002.267115709221
4037.605739647193;3986.6712133447686
4037.605739647193;3990.774421374588
4037.605739647193;4003.893931600714
4037.605739647193;4007.5720112578315
4037.605739647193;4014.8744090207456
4037.605739647193;4007.236788446808
4038.9575567039315;4038.9575567039315
4038.9575567039315;4023.073983459592
4038.9575567039315;4001.513345608661
4038.9575567039315;4002.3778245203607
4038.9575567039315;4007.088843880388
4038.9575567039315;3974.9402755124047
4038.9575567039315;4023.076175863542
4038.9575567039315;4005.0124351682366
4038.9575567039315;4023.7385588249444
4038.9575567039315;4034.5954507671054
4041.786147353721;4041.786147353721
4048.397991016693;4048.397991016693
4058.564473558425;4058.564473558425
4058.564473558425;4032.2914858264103
4058.564473558425;4056.4646071481097
4058.564473558425;4053.7970246675977
4058.564473558425;4022.5178136299237
