65126.2815,10213.90672,-34913.10971,,53683.46393,7092.293709,-41972.54753,,53612.36287,8305.919652,-42078.79242,,53610.73906,9736.147841,-35812.30033,,68415.36103,8677.150923,-50313.1186,,52737.23842,10420.15045,-51951.95938,,54653.83701,8130.773722,-42731.08674,,61330.75907,9232.561996,-41899.0339,,58079.88624,9350.897425,-33621.47891,,57916.65879,9017.755827,-41699.26972
63187.13755,32776.60758,-99788.70729,,55054.34336,21355.88076,-92336.72642,,62166.15126,16547.31288,-103115.452,,49760.9073,20220.17934,-102949.4103,,77944.30629,31256.90531,-87506.35656,,62227.53476,18028.57303,-92083.96048,,70650.60556,25208.08538,-109585.3028,,56139.81088,28896.55814,-69632.42675,,55095.97601,21096.23153,-93645.22842,,61358.53033,23931.81488,-94515.95233
68768.46735,34318.19028,-40930.16818,,51401.82634,22457.13256,-118549.5453,,66967.95455,30052.98674,-99725.46891,,63786.40001,32760.76485,-79783.98994,,93165.18605,56089.93736,-72110.72975,,64070.09526,32751.34696,-79871.74875,,77170.61077,40013.89976,-74779.27946,,59481.61362,33210.13435,-98866.26156,,54957.37197,30754.14933,-75424.96188,,66641.05844,34712.06024,-82226.90597
75982.35715,26449.89097,-103183.1196,,65256.95582,24614.17781,-78192.34839,,81405.22044,56521.93925,-47739.51223,,63166.84864,35792.0851,-95334.15527,,87655.8395,58582.72473,-100575.3736,,52616.38059,28578.55502,-56850.7242,,76777.73582,39190.92407,-128386.9744,,67530.42458,29983.59768,-69295.79567,,59465.78615,33448.21667,-94188.79233,,69984.17208,37018.01237,-85971.86619
73970.29097,44593.47888,-53260.04279,,70243.3619,33517.99057,-105032.2066,,80438.62413,55778.73856,-82832.76664,,60611.74783,35330.20786,-89173.66834,,105327.5226,76121.26643,-20291.12324,,58164.42132,26438.08224,-84878.94164,,90914.51962,51108.59861,-79686.14846,,66307.02609,34545.55775,-88404.77989,,71755.98546,35826.84041,-72261.34746,,75303.72221,43695.64015,-75091.22501
77124.45268,57337.31487,-23068.15899,,62709.8703,32871.42062,-78465.87298,,89721.94095,61298.75425,-25444.30359,,69355.70773,37146.30822,-90855.39448,,97012.52317,74813.59428,-45701.09034,,62156.52487,32927.29976,-82930.81622,,86792.236,62669.47103,-60897.76735,,65517.92362,32891.72529,-72156.82262,,62103.051,34117.9666,-59782.78413,,74721.58115,47341.53943,-59922.55675
81396.65557,55780.13435,-68492.22075,,63680.46305,34209.65391,-75743.42321,,84410.38324,62070.08563,-40923.78401,,58082.69428,38813.99024,-77942.59514,,102452.0349,60575.22559,-74135.87029,,56297.54921,31375.17397,-59033.08266,,90974.17706,71330.97463,-48781.46145,,71535.01101,35793.45571,-60539.87123,,67745.42804,40037.96892,-71112.93267,,75174.93293,47776.29588,-64078.36016
85030.59671,61594.90984,-12333.4436,,73978.16179,43004.83785,-88660.07378,,95574.93863,67597.03011,-37544.50202,,65202.44522,32198.14252,-95417.82169,,103130.5183,75620.11191,-68546.66455,,64140.50089,36716.27566,-40773.34177,,95401.54069,75698.71936,-12692.35659,,78343.78168,46631.85991,-69543.62327,,67423.42546,34804.16312,-58684.79043,,80913.98993,52651.78336,-53799.62419
92212.0992,70229.49402,-24213.18008,,79121.33873,51906.23826,-33016.51272,,88257.14308,73404.35573,-28366.22421,,62982.0178,36539.45898,-95791.83056,,96333.57297,67077.83873,-82663.10469,,78060.29157,43171.50875,-48482.10645,,91060.29964,71328.07737,-37629.14721,,87734.67256,52286.2659,-44044.67346,,63922.09409,37162.63397,-60380.94769,,82187.05885,55900.65241,-50509.74745
93261.02288,75796.7888,-28094.43087,,80102.09352,61138.31444,-38214.52026,,93837.25673,74163.50552,-25314.13407,,62504.22249,39753.49607,-60164.27564,,101532.6237,71297.73145,-61188.97583,,79364.21584,55849.22557,-47268.19847,,101720.9061,76529.24236,-35177.47547,,78530.1643,50973.3989,-94877.91645,,72945.2896,36817.14061,-77137.6816,,84866.42168,60257.6493,-51937.51207
100767.2744,74596.0374,-59020.12647,,91582.85803,62371.98041,-68494.60556,,99214.72814,75947.73084,-32836.42531,,61767.80352,36687.05527,-80165.81822,,93926.00256,65757.08603,-54478.99166,,79712.34418,59244.8113,-33046.73557,,97318.60594,75231.75911,-60072.87429,,82242.87784,59630.37614,-54684.5617,,68461.18488,43305.12366,-61967.79582,,86110.40883,61419.10668,-56085.32607
97985.45866,73957.70014,-10663.85074,,94635.56754,65300.75517,-25743.48111,,101540.9221,79345.05813,-23852.0497,,77589.36562,43498.38581,-68337.69738,,104377.5239,70348.20187,-82247.65407,,93188.56194,65401.17456,-40720.8047,,99044.34486,76065.6257,-33970.66169,,83715.13886,60875.70618,-28177.71832,,78008.39088,56161.43132,-37139.33881,,92231.69715,65661.55987,-38983.69517
98197.0119,78087.21882,2160.971624,,100664.649,77248.4726,-9353.080634,,99537.49007,78286.51906,-25490.85979,,79489.48987,53810.75393,-65896.72584,,100354.2267,68369.63223,-65075.07673,,90288.25646,69862.13108,-15965.48234,,95845.03861,77693.36649,-10272.30829,,85952.24796,61574.96235,-50672.99339,,76204.04997,57603.78905,-43315.02443,,91836.94006,69170.76062,-31542.28665
108749.194,85442.08591,-9375.218053,,108778.9682,85329.59943,-11932.14217,,98611.92151,77896.70407,-35374.34635,,79203.57483,52391.06956,-41525.37854,,108196.0396,75724.0906,-54665.81945,,95029.20762,74781.02659,-23487.25146,,101914.0651,79203.77255,-10106.79583,,90963.63271,69579.05808,-53272.09566,,79848.48296,55158.79498,-53691.62672,,96810.56517,72834.02242,-32603.40825
104415.6258,88131.99499,24014.59238,,106407.1966,84706.42615,-3121.753838,,100286.8484,83118.15631,-1320.417447,,86224.23406,59070.60184,-43611.18332,,106354.6804,71889.39317,-57065.24528,,95404.9826,76693.46799,-26065.82894,,102364.0379,78983.04819,-18419.55315,,102699.7429,77133.02821,-20917.78566,,77486.90824,53376.03693,-48379.74728,,97960.47299,74789.1282,-21654.1025
105547.8096,87829.53145,-91.08580262,,107025.9414,89619.17918,13635.27203,,101139.8821,76013.11601,-28250.83213,,83189.46705,61231.68146,-27142.06315,,101888.3109,69885.40337,-63732.10947,,107049.0403,80233.38869,994.9623201,,101302.4039,78622.81767,-21453.54536,,94929.24643,79138.04826,-25839.17133,,85049.64487,58492.55902,-29672.19714,,98569.08295,75673.96946,-20172.30778
107765.124,87060.09757,-3560.694046,,114114.7291,94322.80205,13807.41556,,95595.74846,80396.2375,-37722.51723,,86521.58765,62157.57672,-43106.14247,,107544.9795,75493.32433,-54522.47722,,101912.0179,83303.72501,5992.581666,,97675.66334,82469.54199,-3106.585861,,99127.76136,84314.20188,31810.80523,,84109.1847,53233.98799,-36980.99959,,99374.08845,78083.49945,-14154.29044
108892.7617,90269.43738,-21875.91364,,123163.7126,105867.2473,21472.10397,,109751.3536,83878.53213,-7673.493272,,85823.56974,70226.12171,-28396.08173,,108960.3151,89102.72461,-36126.84647,,102635.1063,87927.13436,8822.996066,,102047.6059,82240.47808,-29187.8979,,103656.5204,88691.98079,27353.93523,,90119.1736,73429.84602,-26826.68532,,103894.4577,85737.05582,-10270.8759
116310.1377,97762.53434,12373.09013,,125238.0117,110546.3319,14118.29841,,103694.0466,87963.0967,-1853.06295,,90612.9077,70645.95077,-2553.775247,,109971.2246,90959.81383,-9589.41088,,105778.4884,90415.69833,38936.4242,,104314.6826,83559.59381,-9047.466145,,106368.5639,88575.85286,-12867.19172,,88587.43718,73553.40793,-25822.6723,,105652.8334,88220.25339,410.4703895
115350.8534,100096.7689,54875.81116,,130800.7364,119541.8607,63103.48561,,111759.016,84739.21095,-26619.51154,,99055.65893,74655.86021,-17246.23399,,117267.2188,84955.60773,-36506.90486,,110610.1275,95388.95732,30981.44469,,107666.9506,90346.94289,-18112.87465,,106448.2434,88958.82058,-1481.151586,,90061.51288,73996.09469,-4402.683436,,109891.1464,90297.79155,4954.597933
112996.1193,97716.56621,40824.41168,,136084.8089,119557.2715,48352.92787,,111343.5276,91751.82492,-1213.431923,,104545.6163,76448.67827,-14034.93891,,116602.3641,98266.19811,-8453.654774,,108653.1411,92985.49812,26477.53922,,110530.8014,93873.91621,35253.07504,,105164.7902,91233.72236,31949.05163,,97393.80822,73545.42324,-25504.27325,,111479.4419,92819.89988,14850.07851
116726.118,99438.03307,32175.22463,,135723.409,126138.4743,45816.795,,112965.9881,91141.81822,-492.4587452,,104647.7759,75659.96024,-30030.64593,,112526.5779,94119.15896,-40682.52201,,116818.817,93853.21086,13397.50839,,109043.8476,94440.07066,23028.9524,,105023.7326,88437.95972,16471.39175,,93823.14522,80039.07594,-9491.723531,,111922.1568,93696.418,5576.946883
121194.5153,105444.1123,33665.26264,,135880.8056,124685.7456,60776.8433,,110713.119,95016.8848,8382.148534,,102356.9992,87890.19443,12950.06944,,124131.8517,94929.11278,-10926.37006,,122809.7494,100224.6135,7460.505166,,109949.7704,96084.2043,16889.60309,,105518.7426,85690.54965,-1836.354245,,98599.99021,81740.92637,-4826.916803,,114572.8382,96856.26041,13614.97678
124457.9009,105112.5733,32520.80773,,137434.5334,129583.5301,64649.94001,,112417.5226,93614.32349,6399.848217,,113580.2936,93766.97403,4063.97733,,116317.1561,94450.68161,-9681.966794,,115907.3917,99734.93176,43541.35943,,126196.2742,100707.2088,29813.64787,,104210.7905,89062.6158,24398.7953,,101972.3066,77698.90563,2014.990989,,116943.7966,98192.41605,21969.04445
127073.3974,111034.7825,39530.65868,,137986.3857,129546.7521,59882.01802,,112305.4097,94721.84578,-3639.20003,,107841.9144,90027.0745,-27433.31071,,125924.9798,94150.70765,-5833.596535,,118406.639,100173.8322,26035.5581,,118863.3511,104751.9449,26683.29477,,115435.1959,94004.91057,14498.60934,,111712.1953,82701.59509,-3191.290964,,119505.4965,100123.7161,14059.19341
131906.6716,119475.8305,49569.56009,,139287.2326,129653.645,68848.97517,,113368.5301,97250.60296,14071.20929,,113390.6745,93231.59146,3864.444085,,119773.857,94300.27173,-10538.90285,,123005.1939,106879.7141,39813.32765,,120734.7926,106193.2522,33377.26081,,115007.9828,100292.3987,31026.21869,,109411.0226,93873.82253,21114.79914,,120653.9953,104572.3477,27905.21023
128840.1335,116971.543,42777.44612,,140311.7583,132930.6895,62375.98287,,115746.7994,94344.2048,19684.84485,,115023.7864,94638.90135,16455.127,,119579.5954,98544.55769,-6111.883204,,124319.0392,111940.8082,38732.22825,,123485.909,111467.3694,30190.53731,,115390.7048,102884.2547,23231.08494,,111711.3686,97605.30455,1417.10855,,121601.0105,106814.1815,25416.94185
131459.3385,118623.1187,44692.99475,,145671.1268,134837.0202,94457.6443,,113040.7421,97293.72781,9631.719617,,117584.3672,102107.789,27209.84567,,121426.5722,103165.3417,1687.242276,,128685.2198,115221.2586,54474.64423,,128008.2354,114268.5634,27370.4067,,117003.3522,107062.9228,39354.18437,,115393.4371,100647.0533,26403.02914,,124252.4879,110358.5328,36142.41234
130227.6348,119956.3816,44952.27984,,142249.4081,134591.1202,55116.36294,,115370.736,100705.193,45162.13617,,118444.95,104648.2314,30839.14195,,123660.0733,100039.9241,-15515.44718,,127467.1295,112552.3384,44774.45112,,127643.6886,108245.9518,40086.56202,,123697.2526,106464.1414,30121.01013,,114047.428,102220.1374,57762.35362,,124756.4779,109935.9355,37033.20562
131923.8912,116805.8522,67495.91505,,142228.9138,134741.0076,74470.07711,,115775.0096,96813.46494,2389.598784,,122666.9031,108771.2139,21876.58595,,121016.868,102003.1034,-17825.60436,,132048.1736,116388.8143,51992.61205,,129925.6782,122633.4496,97319.7166,,132149.0405,108176.1682,44999.8956,,115626.8611,102471.6131,17916.11514,,127040.1488,112089.4097,40070.54577
134012.2516,116675.9185,44831.78924,,144705.6918,138697.2312,95714.67021,,114571.8526,97706.91546,13316.7212,,117891.6079,107705.8941,35915.41985,,124456.3994,105199.023,6494.49273,,135980.8208,117761.2154,53403.97038,,133279.2389,123785.0122,91766.57477,,124621.5154,113918.9012,49879.1528,,114141.755,104497.059,48147.33899,,127073.4593,113994.13,48830.01446
128349.6042,118757.6444,63648.39199,,146452.3809,137959.7344,94530.6098,,121569.9316,102436.7685,36863.31878,,122784.2084,107038.9575,14684.65991,,129028.1214,112260.4128,29139.38102,,133862.5982,120251.5155,30491.10588,,130071.8524,120374.9484,36550.41188,,128910.0475,117231.3595,78584.88451,,117597.5905,103150.9188,49403.49055,,128736.2594,115495.8067,48210.69492
133700.3268,119901.0345,58071.57959,,146019.9855,140305.1102,85127.83447,,115963.8735,98654.54285,13489.37223,,121568.0043,110953.1842,58759.75598,,127760.7965,109762.612,4767.191394,,136371.1188,124796.0855,72400.67809,,132109.4098,118028.0285,41193.0587,,130426.5449,117807.3779,21187.92038,,117466.5353,102301.2423,34603.57386,,129042.955,115834.3576,43288.99608
133479.3447,118760.1566,44358.44447,,146611.6235,141178.401,89845.87904,,111888.0593,98328.47547,5007.396237,,126774.4933,109108.7497,29035.80838,,132150.973,112072.0888,24891.62412,,135854.419,127114.8283,74591.28484,,133470.9509,123729.3806,59748.13581,,128286.8775,121071.1554,57600.52711,,117140.8922,105745.795,32974.2509,,129517.5148,117456.559,46450.37232
135903.9827,123135.0458,65958.04769,,149188.3202,142891.9914,86857.42279,,122414.0612,105875.2289,4805.902264,,129282.8556,110901.502,47032.59594,,129538.5102,113379.5744,1091.647658,,135779.4675,126871.353,58007.74727,,137533.7523,125018.0507,49589.69295,,130697.5098,119809.1415,43939.87296,,124027.3086,109681.4387,48578.22215,,132707.3075,119729.2585,45095.68352
141176.172,125041.1131,51957.79367,,150475.4435,142358.9712,80128.77184,,118982.7435,101264.2223,14180.16031,,131228.6817,113327.7374,34619.60808,,131448.1793,113786.3901,25107.87163,,135113.6418,123431.6843,45334.96278,,138342.0373,130226.6616,31707.27893,,133948.999,122315.7257,43051.07498,,123182.295,104050.65,49040.69128,,133766.4659,119533.684,41680.91261
139187.7742,129258.2151,61092.39669,,149508.9877,145269.5946,95549.87204,,124011.6742,103832.9598,38409.8858,,128821.4766,116804.9398,40920.9108,,128257.5312,108974.3907,11132.3475,,134475.5524,126605.6403,53964.91362,,139829.5497,129435.4705,54174.63836,,134395.7847,125527.7402,61460.7731,,127408.3357,111490.2955,63957.13856,,133988.5185,121911.0274,53406.98627
142546.0623,131429.4468,60872.00167,,151018.8969,145404.6351,75432.55022,,120448.0283,105336.9791,36261.60607,,129854.705,113631.7231,27770.95062,,125005.0318,111564.8152,16066.94716,,137004.5682,125420.146,58295.06514,,141895.21,128181.0012,37558.75173,,134486.2194,125829.2929,61239.18962,,128754.4318,113740.022,50925.50993,,134557.0171,122282.0068,47158.06357
143918.3933,132389.3385,69275.2297,,153054.7798,148795.6271,112535.5798,,123816.4809,107937.1203,33303.14349,,130718.5576,114042.3745,45568.517,,128941.9211,111465.5941,23784.94947,,136151.8945,126245.1692,44040.51538,,140804.4516,131556.1598,63080.31138,,138217.6136,129670.4223,68615.59065,,129368.1588,118385.6313,74732.75923,,136110.2501,124498.6041,59437.39957
146715.5588,135579.8392,42810.43641,,152829.8567,148098.1342,86570.77237,,122328.7403,110730.8915,42616.19997,,133582.2621,117300.5636,37851.98175,,129021.456,114843.0932,21338.20812,,136437.6937,127915.2478,68868.88285,,143178.1764,132227.013,57120.93817,,140282.3102,128972.5813,62983.49193,,128895.802,113805.1702,53805.38152,,137030.2062,125496.9482,52662.92145
149903.4128,140593.844,94073.86372,,156840.629,148769.1358,102327.4797,,125828.4617,111176.8204,47400.4493,,134688.1968,117456.8573,39705.64415,,126793.2752,113970.2814,24609.05959,,137040.1671,127594.5821,68780.32495,,143552.8241,130729.1311,67214.57924,,139658.0565,132223.5272,79748.19861,,132783.7089,120784.9435,51031.94178,,138565.4147,127033.2359,63876.83789
149230.8695,144631.4083,103021.771,,156109.2392,151351.6603,76136.49016,,127223.6971,113104.2302,38269.9,,136499.075,126081.1394,52028.10688,,130136.5652,112308.4018,22305.05676,,137865.1141,127122.9698,55705.96406,,145177.8578,135794.1762,68660.49097,,143659.5639,136189.2488,97734.56046,,134931.8541,123821.6295,59556.77976,,140092.6484,130044.9849,63713.23556
153489.9584,141471.6279,90366.03654,,157806.0728,153313.6797,109977.178,,127791.0372,113746.054,35230.60634,,141157.8905,128490.5614,65022.15291,,127471.9778,115688.7106,34096.50759,,138005.9344,130790.3778,68966.25814,,146423.1059,141730.5901,81447.74981,,142447.5023,136592.6771,97078.98081,,135269.4399,121488.4924,47837.39149,,141095.8799,131479.1968,70002.54018
154360.3694,145292.6111,92924.01264,,158291.751,152847.5762,109977.9882,,129751.2052,112032.67,36544.49492,,140407.387,127017.2469,64220.70265,,127006.9611,112665.8045,28607.64893,,137947.4014,130900.6701,69376.05635,,148618.5235,138815.9903,70923.23242,,142160.0475,137786.2165,124052.2327,,136233.1787,125799.5816,82383.09053,,141641.8694,131462.0408,75445.49548
153861.374,144993.67,88489.90474,,158148.6728,155010.9388,106022.0961,,128886.6139,116165.8828,43414.61442,,142147.8796,129757.6118,75171.7688,,130404.1378,116142.3623,47814.37814,,140344.015,132087.2503,82107.15612,,146988.6218,141135.5324,73445.84924,,142733.5297,135601.2499,71238.31943,,138290.3999,128103.2633,58178.25417,,142422.8049,133221.9735,71764.70457
153953.14,144428.0176,77765.90115,,158928.5183,153254.6213,101013.0534,,128410.7053,116425.0331,36042.26929,,143415.9857,133746.2337,74807.35725,,132583.8407,119584.0692,12133.28415,,143334.7763,134530.2806,75060.47024,,148182.2517,140571.293,66366.60999,,144660.0723,137034.6795,80834.35375,,140276.5019,131482.051,68326.54631,,143749.5325,134561.8088,65816.6495
155118.8121,147694.7431,92301.41682,,159081.7163,156367.7423,115753.6853,,130412.2684,113309.0245,27940.90978,,146067.9459,137134.8438,67750.1079,,132647.3332,118664.4855,21606.24507,,145296.2838,137626.2409,82982.7856,,148491.2408,143665.3843,126933.0976,,145347.6007,136365.3844,72688.73168,,139811.29,130930.7844,77329.72026,,144697.1657,135750.9592,76142.96667
158873.1928,149645.1347,90444.87009,,159054.6577,154624.0422,107359.353,,133772.4361,120194.7295,51465.73645,,148218.4599,141217.1215,80800.39447,,131291.8767,117464.6262,44850.10165,,148899.0307,134153.706,69221.58545,,149150.2929,144827.6982,111651.7545,,143187.1827,135378.5572,76431.26437,,140726.699,133714.3968,77917.32106,,145908.2032,136802.2236,78904.709
158423.4075,151867.4695,94236.48911,,159431.1238,156302.1727,97804.77026,,135591.777,124643.9233,53638.57017,,148710.6519,140905.7414,74298.33931,,130855.1979,119327.0641,37223.55092,,146090.8767,138159.5541,65140.28804,,149812.5107,141114.3662,45470.51344,,144571.5699,138206.589,90091.88875,,143910.6174,132521.7016,68193.51536,,146377.5259,138116.5091,69566.43615
159628.0693,153995.7133,104825.1227,,159143.8794,156924.5985,104860.2696,,138338.4788,126897.8716,56434.3657,,149900.1189,144890.5515,79568.17658,,132914.2069,120492.8473,42517.71271,,148835.4733,138788.4523,77232.5478,,150051.9437,144526.3834,71652.53457,,144439.9878,138803.462,94434.07039,,142051.897,137792.3588,103770.201,,147256.0061,140345.8043,81699.44455
160081.2717,155967.6664,97676.6856,,159360.9081,157544.9352,107785.2761,,140083.8039,128410.5303,54430.24545,,150482.3916,143499.6912,90597.86942,,131474.9155,119843.3333,36732.63548,,147764.9529,141703.9384,69109.10325,,149159.8307,144069.5946,84241.88395,,143254.9414,136409.72,65741.29621,,144979.8906,133207.86,61121.32717,,147404.7674,140073.0299,74159.5914
160198.4408,158295.1294,120779.2969,,159467.3856,156437.2815,95724.43076,,139099.0402,129246.1922,76284.67337,,151603.7649,144988.6627,83841.92956,,135113.5794,118141.801,26480.89871,,148958.1959,142939.3087,88164.04082,,148519.0215,144608.06,80916.73556,,145632.4463,140366.8669,99630.54342,,147064.4421,135825.0667,74710.43996,,148406.2574,141205.3743,82948.1099
160231.3983,157163.4038,111310.3751,,159770.0114,158435.5728,121713.4891,,137306.2616,128064.2289,68974.41826,,152376.3268,144643.7017,75997.4746,,132360.0413,118498.5439,51222.80966,,151624.7553,140553.8977,81606.50327,,148404.3658,140549.275,71826.01954,,143426.2873,138812.4959,82150.6243,,148522.2681,140921.4292,73195.74485,,148224.6351,140849.1721,81999.71763
160289.4491,157670.872,95160.19187,,159641.2694,157227.0925,112179.2008,,139711.5617,128957.5543,58727.23734,,152999.2682,148125.2278,95835.94647,,134814.5878,121812.9495,36588.07382,,152589.6606,142224.0929,73754.38057,,150696.6027,145096.5264,86900.42381,,144465.0556,139551.0962,73454.51837,,148305.0922,143397.0196,91468.31512,,149279.1719,142673.6035,80452.03202
160354.6073,155159.6998,105108.6993,,159945.9994,156870.2067,98043.8439,,139592.3335,130746.4869,51265.38893,,154034.2268,149587.3497,114588.7013,,133268.4842,118654.7758,27014.58254,,155726.0426,149144.2401,86117.73412,,151634.1647,144694.5626,82717.90527,,144863.2683,137983.0426,77745.37744,,151416.0431,144248.5284,87076.75373,,150092.7967,143009.877,81075.44295
160393.6011,156864.9599,109566.551,,160095.0814,158507.1486,125402.7514,,140881.1073,130961.7755,55391.96814,,153942.0695,148974.0486,95992.92754,,141433.3397,124615.5804,49244.81869,,155932.6092,146197.336,87800.09446,,151037.7317,145439.3984,93933.58954,,147336.4912,140604.3221,77457.38269,,151876.7677,145339.6501,91274.80487,,151436.5332,144167.1355,87340.54315
160286.3369,156874.2773,99923.41754,,159896.5968,159064.8495,149629.6862,,142098.0185,130910.6359,67071.51945,,155135.7307,148270.5012,75711.31321,,139692.0548,125124.3459,41668.77103,,157903.3538,149222.3413,88073.67644,,153557.6755,146173.6471,81140.48479,,147300.5455,141325.8254,108189.8531,,153663.4019,149570.2067,108042.4059,,152170.4127,145170.7367,91050.12529
160283.7508,156974.253,88052.52653,,160170.6253,158517.483,111599.8856,,140225.1605,130447.0031,66041.59656,,154834.0426,150746.2274,99629.44192,,142452.9244,128625.4264,51696.48058,,155487.1502,151187.1549,94005.5524,,153213.1376,147694.0666,88895.3781,,146125.7666,139311.9791,84588.54966,,153749.5254,149567.313,110911.3347,,151838.0093,145896.7674,88380.0829
160501.6152,154976.4557,91373.64698,,160190.3302,157718.4925,99612.00207,,143173.252,132873.6322,68639.162,,155166.4322,149136.1493,86875.9146,,142868.2972,133082.6275,50722.91973,,155077.6206,150087.7631,86266.19133,,153736.3595,147263.5743,85442.70777,,147723.5333,140453.3342,68043.20386,,155332.2798,149739.1154,88509.32829,,152641.08,146147.9049,80609.45296
160501.1743,157173.8806,104135.3873,,160954.3524,158824.5848,118792.8992,,142281.4043,131433.3421,61367.70062,,155138.5721,150102.845,93296.61946,,143732.835,131471.47,55519.62452,,156318.7174,150914.6338,86541.98301,,155386.3833,148228.4138,91826.80652,,148390.0685,141178.0101,79265.33442,,154714.4309,150773.7103,81226.02634,,153046.4376,146677.8767,85774.70904
160714.9629,157272.2365,100753.142,,160773.8329,159051.3731,90233.80448,,142560.8203,129832.9562,51136.45635,,155621.4867,150998.7305,109233.9328,,143900.4027,134726.2973,51077.99659,,157938.281,152389.724,77276.88149,,155771.3999,148275.9799,86656.67766,,147818.5835,143440.0206,106555.4097,,156944.8593,151166.7414,98913.57948,,153560.5144,147461.5622,85759.7645
160722.1384,158316.2738,105721.7588,,161073.7605,158684.2203,102121.2819,,143770.6433,135667.4083,75258.75769,,156253.3234,149984.0914,93749.46522,,146024.2358,133838.9392,61370.01104,,157892.3535,152771.389,94545.65294,,154099.4514,147356.1231,80039.40799,,147552.6492,142778.9355,80314.60335,,156797.6493,155112.3826,131735.8534,,153798.4672,148278.8626,91650.7547
160805.0687,158401.6972,115541,,161150.147,158693.5701,118376.7833,,142429.5411,133207.1732,53287.15971,,155562.9896,151813.764,100030.5193,,146489.7885,132544.3805,51524.00642,,158048.6144,154235.7257,94857.66332,,153434.6721,151080.699,106030.171,,147941.2817,142908.3077,72312.78103,,157028.9939,153839.2401,106558.7928,,153654.5663,148524.9508,90946.54187
160846.5,156810.2558,97851.11402,,161064.0672,157175.0681,99917.3635,,145897.9514,136416.3732,72052.89122,,156161.419,150558.8211,100422.242,,146373.3137,136998.0249,42385.61168,,158293.5429,154966.8065,108380.9004,,155036.0504,150576.0519,101892.8924,,150216.4527,143598.028,84274.82407,,156906.129,154380.3907,107234.3454,,154532.8251,149053.3134,90490.24274
160846.5,156850.8716,109337.2919,,161342.7153,160224.0661,137484.1023,,142362.4877,134931.0194,71700.39744,,155815.0313,152990.9789,98296.95346,,146386.3043,136708.5376,51028.83517,,158452.1782,155195.3367,88847.02675,,154881.8531,151470.4334,90044.91027,,150660.2434,143379.1549,74436.53153,,158614.2967,153853.1166,116137.7313,,154373.5122,149511.5017,93034.86446
